지역코드,병원명,주소,전화번호,요양기관번호
340600,엠산부인과의원,"충청남도 서산시 남부순환로 1025, (예천동, 대명빌딩)",041-668-3100,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz
340600,우리연세신경외과의원,"충청남도 서산시 안견로 178, 1층 (동문동)",041-681-3011,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz
340600,자모산부인과의원,"충청남도 서산시 중앙로 108, (석림동)",041-663-0055,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz
340600,한마음산부인과의원,"충청남도 서산시 율지4로 5, (동문동)",041-667-8900,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz
340600,한사랑가정의학과의원,"충청남도 서산시 동서1로 23, 2층 (석림동)",041-667-7582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz
340600,해미참의원,"충청남도 서산시 해미면 남문4로 11, (해미면)",041-688-7088,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz
340700,의료법인 백제병원,"충청남도 논산시 시민로294번길 14,  (취암동)",041-733-2191,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz
340700,고려병원,"충청남도 논산시 해월로 151,  (반월동)",041-735-3488,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz
340700,연무요양병원,"충청남도 논산시 연무읍 동안로888번길 5, (연무읍)",041-741-5552,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
340700,논산속편한내과의원,"충청남도 논산시 중앙로410번길 6, 속편한빌딩 3,4층 (취암동)",041-733-9977,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz
340700,모아산부인과의원,"충청남도 논산시 중앙로 418, (취암동)",041-734-3575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz
340700,서울신경과의원,"충청남도 논산시 중앙로 459, (반월동)",041-733-8484,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
340700,정산부인과의원,"충청남도 논산시 중앙로 373-7, (취암동)",041-735-2666,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz
340700,제일산부인과의원,"충청남도 논산시 중앙로 473-1, (반월동)",041-733-6944,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz
340800,빈앤준산부인과의원,"충청남도 계룡시 엄사면 엄사중앙로 107-1, (엄사면)",042-841-5168,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz
340800,연세가정의학과의원,"충청남도 계룡시 장안로 59-3, 천마빌딩 202호 (금암동)",042-841-7507,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz
340900,대동의원,"충청남도 당진시 합덕읍 합덕시장로 169, (합덕읍)",041-430-1000,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
340900,뮤즈힐여성의원,"충청남도 당진시 당진중앙1로 195, 202호 (읍내동)",041-352-3885,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz
340900,미즈맘 의원,"충청남도 당진시 당진중앙2로 415, 동성빌딩 2~6.9층 (수청동)",041-355-4800,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz
340900,에르샤몽 연세강남의원,"충청남도 당진시 밤절로 168, 로뎀타워 403호 (수청동)",041-356-7533,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz
340900,유명산부인과의원,"충청남도 당진시 계성3길 48, 유명클리닉센터 (읍내동)",041-356-5560,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz
340900,하산부인과의원,"충청남도 당진시 당진중앙1로 123, (읍내동)",041-355-4303,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz
350001,의료법인석천재단고창병원,"전북특별자치도 고창군 고창읍 화신1길 9, (고창읍)",063-560-5600,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz
350001,의료법인정익재단 메디케어요양병원,"전북특별자치도 고창군 성내면 이재로 81-9, 81",063-561-6550,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz
350001,서울가정의원,"전북특별자치도 고창군 흥덕면 문화1길 5, 5",063-564-6269,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz
350001,고창군보건소,"전북특별자치도 고창군 고창읍 전봉준로 90, ((고창읍 전봉준로 90))",063-560-8711,JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz
350001,고창군고수보건지소,"전북특별자치도 고창군 고수면 고인돌대로 1408-5, (고수면)",063-560-8168,JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz
350005,부안성모병원,"전북특별자치도 부안군 부안읍 오정2길 24, (부안읍)",063-581-5100,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz
350005,한사랑산부인과의원,"전북특별자치도 부안군 부안읍 시장1길 5-31, 3층",063-584-8000,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz
350006,순창요양병원,"전북특별자치도 순창군 순창읍 순창로 105, (순창읍)",063-650-8000,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz
350008,의료법인 일암의료재단 고려병원,"전북특별자치도 완주군 삼례읍 동학로 21, 21",063-290-0114,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz
350008,세나산부인과의원,"전북특별자치도 완주군 이서면 기지로 56, 56",063-228-8246,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz
350008,용진가정의학과의원,"전북특별자치도 완주군 용진면 완주로 179, (용진읍)",063-243-6668,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz
350008,원광대학교 현대자동차(주)의원,"전북특별자치도 완주군 봉동읍 완주산단5로 163, (봉동읍)",063-260-5183,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz
350008,클로엔의원,"전북특별자치도 완주군 이서면 기지로 47, 4층 401-403호",063-222-0526,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz
350008,혁신가정의학과의원,"전북특별자치도 완주군 이서면 기지로 51, 51",063-228-7585,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz
350010,강진 가정의학과의원,"전북특별자치도 임실군 강진면 호국로 13, (강진면)",063-642-7582,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz
350010,우리가정의학과의원,"전북특별자치도 임실군 오수면 삼일로 11, (오수면)",063-642-0975,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz
350010,푸른내과의원,"전북특별자치도 임실군 임실읍 운수로 23, (임실읍)",063-642-7587,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz
350013,진안군의료원,"전북특별자치도 진안군 진안읍 진무로 1145-0, (진안읍)",063-430-7000,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz
350013,마령가정의학과의원,"전북특별자치도 진안군 마령면 서평로 187, (마령면)",063-433-2524,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
350013,우리가정의학과의원,"전북특별자치도 진안군 진안읍 진무로 1128, (진안읍)",063-433-6800,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz
350100,의료법인 오성의료재단 동군산병원,"전북특별자치도 군산시 조촌로 149,  (조촌동)",063-440-0300,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz
350100,전북특별자치도 군산의료원,"전북특별자치도 군산시 의료원로 27, (지곡동, 군산의료원)",063-472-5000,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
350100,봄요양병원,"전북특별자치도 군산시 대학로 375-0,  (나운동)",063-462-5000,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
350100,의료법인 구암의료재단 군산요양병원,"전북특별자치도 군산시 하나운3길 18, (나운동)",063-460-3400,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
350100,의료법인 원광의료재단 군산원광효도요양병원,"전북특별자치도 군산시 조촌4길 11,  (조촌동)",063-450-0700,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz
350100,의료법인 한빛의료재단 행복한요양병원,"전북특별자치도 군산시 옥구읍 수산길 71-21, (옥구읍)",063-464-7171,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz
350100,참사랑요양병원,"전북특별자치도 군산시 조촌로 21, (조촌동)",063-730-1000,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
350100,군산속편한내과의원,"전북특별자치도 군산시 공단대로 589, 속편한내과 2,3,5,6층 (소룡동)",063-471-9475,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz
350100,김인숙산부인과의원,"전북특별자치도 군산시 백토로 98, (문화동)",468-2993,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz
350100,대야가정의학과의원,"전북특별자치도 군산시 대야면 백마길 9, 1층 2호",063-453-8275,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
350100,미래와여성산부인과의원,"전북특별자치도 군산시 문화로 164, (수송동)",063-441-1100,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz
350100,미즈아이산부인과의원,"전북특별자치도 군산시 나운2길 28, (나운동)",464-7000,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz
350100,양지산부인과의원,"전북특별자치도 군산시 상나운안길 61, (나운동)",063-467-0055,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz
350100,에덴산부인과의원,"전북특별자치도 군산시 공단대로 389, (나운동)",461-5584,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz
350100,은혜산부인과의원,"전북특별자치도 군산시 월명로 144, 은혜산부인과 1동 1~3층 (수송동)",063-460-7400,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz
350100,하늘산부인과의원,"전북특별자치도 군산시 대학로 361, (나운동)",063-461-1616,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz
350200,전북특별자치도 남원의료원,"전북특별자치도 남원시 충정로 365, (고죽동)",063-620-1114,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz
350200,전북특별자치도 남원노인요양병원,"전북특별자치도 남원시 산성길 51-15, (산곡동)",063-630-7792,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz
350200,한빛요양병원,"전북특별자치도 남원시 향단로 28, (쌍교동)",625-8996,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz
350200,남원연세정형외과의원,"전북특별자치도 남원시 남문로 401, (왕정동)",063-625-7533,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz
350200,참조은산부인과의원,"전북특별자치도 남원시  용성로 222, (도통동)",063-635-3553,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz
350200,한마음산부인과의원,"전북특별자치도 남원시 동문로 48-2, (동충동)",633-7770,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz
350200,덕과면보건지소,"전북특별자치도 남원시 덕과면 덕과월평길 3, 3",063-,JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
350300,원광대학교병원,"전북특별자치도 익산시 무왕로 895, (신동)",063-859-1114,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
350300,익산병원,"전북특별자치도 익산시 무왕로 969, (신동)",063-840-9114,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz
350300,실로암사랑요양병원,"전북특별자치도 익산시 선화로 389, (영등동)",063-830-6000,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz
350300,엔젤의료재단 엔젤요양병원,"전북특별자치도 익산시 함열읍 익산대로 1493-1, (함열읍)",063-860-0114,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz
350300,나수미산부인과의원,"전북특별자치도 익산시 선화로1길 4, (모현동1가)",063-851-7777,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz
350300,남부가정의학과의원,"전북특별자치도 익산시 평동로 726, (동산동)",063-843-3693,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz
350300,맘초이스내과소아청소년과의원,"전북특별자치도 익산시 고봉로32길 8, 3,4층 (영등동)",063-722-8575,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz
350300,모아산부인과의원,"전북특별자치도 익산시 인북로 344, (신동)",063-840-0700,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
350300,문산부인과의원,"전북특별자치도 익산시 서동로 118, (동산동)",063-853-6636,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz
350300,미래와여성산부인과의원,"전북특별자치도 익산시 배산로 66, (모현동1가)",063-837-5555,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz
350300,미즈베베산부인과의원,"전북특별자치도 익산시 무왕로 1018, (영등동)",063-840-5000,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
350300,에덴산부인과의원,"전북특별자치도 익산시 무왕로 1109, (영등동)",063-836-2002,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz
350300,위편안내과의원,"전북특별자치도 익산시 평동로 740, 2층 201호 (동산동)",063-854-4455,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
350300,이금신산부인과의원,"전북특별자치도 익산시 무왕로 1030, (영등동)",063-834-8900,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz
350300,이방원산부인과의원,"전북특별자치도 익산시 부송로 68, (부송동)",063-857-5511,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz
350300,익산내과의원,"전북특별자치도 익산시 황등면 황등로 163-1, (황등면)",063-837-8886,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz
350300,정산부인과의원,"전북특별자치도 익산시 무왕로20길 3, (어양동)",063-836-1991,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz
350300,제일산부인과의원,"전북특별자치도 익산시 동서로 231, (남중동)",063-840-7500,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz
350300,충용의원,"전북특별자치도 익산시 여산면 옥금동길 6, (여산면)",063-859-6440,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
350300,현대정신건강의학과의원,"전북특별자치도 익산시 인북로 266, 2층 (남중동)",063-851-2042,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz
350300,호산부인과의원,"전북특별자치도 익산시 무왕로 1122, 4층 (어양동)",063-835-3575,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz
350401,의료법인영경의료재단전주병원,"전북특별자치도 전주시 완산구 한두평3길 13, (중화산동2가, 전주병원)",063-220-7200,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz
350401,재단법인예수병원유지재단예수병원,"전북특별자치도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",063-230-8114,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz
350401,미르피아여성병원,"전북특별자치도 전주시 완산구 쑥고개로 343, (효자동2가)",063-211-1004,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
350401,전주다솔아동병원,"전북특별자치도 전주시 완산구 우전로 250,  (효자동2가)",063-280-0800,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz
350401,우리들사랑요양병원,"전북특별자치도 전주시 완산구 우전로 241-0,  0호 (효자동2가,우리들사랑요양병원)",063-715-1300,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz
350401,의료법인계산재단문실버요양병원,"전북특별자치도 전주시 완산구 충경로 91, (경원동3가)",063-282-8833,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz
350401,가온의료소비자생활협동조합 세나여성의원,"전북특별자치도 전주시 완산구 소대배기로 14, (평화동2가)",063-229-8245,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz
350401,강초희유외과의원,"전북특별자치도 전주시 완산구 온고을로 62, 5층 (서신동)",063-273-0111,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz
350401,국민내과의원,"전북특별자치도 전주시 완산구 신촌3길 19-6, (중화산동2가)",063-228-0575,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz
350401,그레이프산부인과의원,"전북특별자치도 전주시 완산구 효천중앙로 57, 모악빌딩 204~205호 (효자동2가)",063-227-7887,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz
350401,미즈웰김영희산부인과의원,"전북특별자치도 전주시 완산구 온고을로 26, 301호 (서신동, 트윈폴리스)",063-255-8575,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz
350401,밝은산부인과의원,"전북특별자치도 전주시 완산구 당산로 54, 5층 (서신동)",063-252-1260,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz
350401,새란산부인과의원,"전북특별자치도 전주시 완산구 홍산로 250, 601,602호 (효자동3가)",063-227-0135,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz
350401,서신위내과의원,"전북특별자치도 전주시 완산구 당산로 48, 소망빌딩 2층 (서신동)",063-254-5678,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz
350401,세나유의원,"전북특별자치도 전주시 완산구 소대배기로 14, 2층 (평화동2가)",063-229-8242,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz
350401,소피아여성의원,"전북특별자치도 전주시 완산구 홍산로 245, 3층 (효자동2가)",063-221-0002,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz
350401,양빛나유외과의원,"전북특별자치도 전주시 완산구 용머리로 34, 4층 (효자동1가)",063-228-9336,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz
350401,연세수가정의학과의원,"전북특별자치도 전주시 완산구 용머리로 203, 서부클리닉빌딩 2층 (서완산동2가)",063-232-7588,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz
