瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),乞闭 浅加(m/s),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),老 弥缴脚利汲(cm),乞闭 傈款樊(1/10),乞闭 瘤搁柯档(∑C)
189,辑蓖器,2019-12-31,5.3,3.4,10.7,0,8.3,4.2,1.7,-0.2,54,67.9,6.1,1023.6,1024.2,1030.1,0,6.5,5.7
189,辑蓖器,2020-01-01,7,4.8,9.6,0,5.9,3.4,1.1,2.8,63,75,7.5,1024.4,1030.2,1030.8,0,6.8,8
189,辑蓖器,2020-01-02,8.7,5.6,12.7,0,3.6,2,1,6.2,71,85.1,9.5,1022.3,1027.5,1028.7,0,5.8,9.8
189,辑蓖器,2020-01-03,9.5,6.1,13.4,0,5.4,2.5,1.3,7.2,66,87.3,10.2,1019.1,1023.7,1025.5,0,3.6,8.9
189,辑蓖器,2020-01-04,9.7,6.2,14,0,4.8,2.7,1.6,5.1,50,74.9,8.8,1018.2,1023.1,1024.5,0,1,9.5
189,辑蓖器,2020-01-05,9.6,6.1,12.8,0,4.3,2.3,1.4,3.4,47,66.1,7.9,1022,1026.1,1028.4,0,6.1,9
189,辑蓖器,2020-01-06,14.6,11.2,17.3,1.3,6.9,4,1.2,12.5,59,88.1,14.8,1017.4,1019.1,1023.6,0,10,13.5
189,辑蓖器,2020-01-07,16.8,12.4,18.4,16.3,14.3,9.1,3.7,16.6,99,99,19,1007.5,1007.9,1013.6,0,9.9,16.3
189,辑蓖器,2020-01-08,7.8,6.3,12.7,2.4,16,7.5,3.7,4.4,61,80.5,8.5,1010.9,1009.6,1017.2,0,5.9,7.9
189,辑蓖器,2020-01-09,8.4,5.9,9.8,0,6.7,3.7,1.3,5.4,68,82.3,9,1015.5,1021.1,1021.9,0,8.8,8.1
189,辑蓖器,2020-01-10,9.4,6.1,13.1,0,4.9,2.2,1.1,4.1,30,71.9,8.3,1014.7,1019.8,1021,0,6,9.7
189,辑蓖器,2020-01-11,9.9,8.1,11.3,0.3,4.4,1.9,0.7,6.4,74,79,9.6,1011.4,1015.6,1017.7,0,10,9.6
189,辑蓖器,2020-01-12,7.5,4.6,9.8,0,11.9,5,2,0.7,48,62.8,6.5,1011.6,1015.2,1017.9,0,4.8,8.2
189,辑蓖器,2020-01-13,7,3.2,10.6,0,8,3.4,1.2,-0.4,47,59.8,6,1015.9,1019.9,1022.3,0,5.3,7.9
189,辑蓖器,2020-01-14,5.4,3.5,7.9,12.4,4.1,2.2,1,3.5,58,88.5,7.9,1017.2,1021.5,1023.6,0,7.3,5.3
189,辑蓖器,2020-01-15,6.4,3,9.3,0,5.5,2.6,1,1.3,56,70.9,6.8,1019.8,1024.9,1026.3,0,6.5,6.2
189,辑蓖器,2020-01-16,8.2,6.8,10.3,0,4.8,2.2,0.7,4.6,59,78.9,8.5,1017.3,1022.2,1023.7,0,9.6,9.2
189,辑蓖器,2020-01-17,8.6,4.5,12.7,0,4.6,2.3,1.1,0.8,39,59.3,6.6,1013.8,1018.3,1020.1,0,5.4,9.4
189,辑蓖器,2020-01-18,7.1,2.7,11.5,0,6.8,2.8,1.4,0.4,39,63.8,6.3,1013.2,1018.3,1019.6,0,1.5,5.8
189,辑蓖器,2020-01-19,7.9,4.6,10.5,0,8.5,4,1.8,2.2,52,68,7.2,1014.2,1019.3,1020.6,0,8.5,6.9
189,辑蓖器,2020-01-20,8.2,5.4,11.9,0,10.1,4.4,2,-0.9,31,53,5.8,1016.7,1020.8,1023.1,0,3.1,8.4
189,辑蓖器,2020-01-21,8.3,4.6,11.8,0,6.7,3.6,1.7,2.5,41,68.3,7.4,1021.4,1025.7,1027.8,0,3.4,6.9
189,辑蓖器,2020-01-22,11.9,8.9,14.2,32.4,3.1,1.8,0.9,11.1,68,95.6,13.4,1015.3,1018.1,1021.6,0,10,10.6
189,辑蓖器,2020-01-23,13.3,11.8,14.8,0,3.4,2,0.8,13.1,98,99,15.1,1014.5,1017.8,1020.7,0,8.9,13.8
189,辑蓖器,2020-01-24,12.8,11.3,15.8,0,8.4,5.5,1.6,8.1,28,77,11.2,1019.9,1023.9,1026.2,0,9.3,13.7
189,辑蓖器,2020-01-25,12.1,9.3,14,4.5,9,5.3,3,9.7,71,86,12.1,1019.5,1024.6,1025.8,0,10,12.1
189,辑蓖器,2020-01-26,11.3,10.4,12.6,7.8,12.1,6.7,4.2,9,73,86.6,11.5,1014.8,1016.1,1021.1,0,9.9,11
189,辑蓖器,2020-01-27,9.8,8.2,10.7,32.6,12.9,6.8,4.3,8.3,68,90.9,11,1006.1,1010.1,1012.4,0,9.1,9.7
189,辑蓖器,2020-01-28,9.9,7,13.2,0,5.8,3.2,1.2,7.7,71,86.9,10.5,1009.6,1014.2,1015.9,0,7.1,10.4
189,辑蓖器,2020-01-29,9.3,6.8,13.9,0,7.7,3.6,1.2,3.9,50,70.4,8.1,1008.2,1012.4,1014.5,0,5.9,8.8
189,辑蓖器,2020-01-30,8.1,5.7,12.5,0.1,7.5,3.1,1.4,2.7,44,70,7.5,1007.9,1011.6,1014.2,0,5.8,9.1
189,辑蓖器,2020-01-31,7.6,4.5,11.5,0,5.6,2.7,1.2,0.8,45,63.4,6.5,1013.4,1016.9,1019.7,0,3.6,7.6
189,辑蓖器,2020-02-01,8.3,4.5,12.8,0,4.7,2.9,1.3,2.2,44,68,7.2,1018,1022.3,1024.4,0,0.8,7.4
189,辑蓖器,2020-02-02,8.2,5.3,12.8,0,4.7,2.4,1.3,2.8,49,69.6,7.5,1018.6,1023.1,1025,0,2.5,8.5
189,辑蓖器,2020-02-03,8.8,4.8,13.7,0,7.6,4.5,1.4,0.6,30,59.1,6.5,1018.8,1023.9,1025.2,0,4.6,10
189,辑蓖器,2020-02-04,7.9,4.6,12.2,0,5.3,3,1.4,0.3,22,62.6,6.4,1019,1023.7,1025.4,0,2.5,9.6
189,辑蓖器,2020-02-05,6.6,3.3,8.9,0,8.2,3.6,1.6,0.8,47,67,6.5,1020.8,1024.2,1027.2,0,1.8,6.8
189,辑蓖器,2020-02-06,5.5,2.7,9.6,0,7,3.8,1.4,-0.5,43,67.4,6.1,1023.5,1028.6,1030,0,5.3,7.8
189,辑蓖器,2020-02-07,8.3,4.8,11.8,0,4.9,2.7,1.1,1.5,48,63.5,6.9,1020.6,1024.9,1027,0,7.5,10.4
189,辑蓖器,2020-02-08,7.3,4.7,11.3,0,10,4.5,1.6,0.6,41,63.5,6.4,1019.4,1024,1025.8,0,4.5,8.1
189,辑蓖器,2020-02-09,6.1,3.1,10.2,0,10.1,4.4,2,-1,44,60.9,5.7,1019,1023.1,1025.4,0,4,5.5
189,辑蓖器,2020-02-10,10.3,6.5,15,0,8.6,4,1.7,2.7,38,60.3,7.4,1018.2,1022.7,1024.5,0,1.6,10.6
189,辑蓖器,2020-02-11,10.9,6.1,14.4,3.7,4,2.2,1.2,6.1,50,74,9.7,1020.5,1024.3,1026.8,0,8.6,10.4
189,辑蓖器,2020-02-12,12.6,9.4,15.5,60.1,11.7,6.9,2.6,12.3,91,98.3,14.4,1010.9,1014.5,1017.1,0,7.4,12.4
189,辑蓖器,2020-02-13,12.1,8.6,15.5,0,5.6,2.5,1.3,10.5,76,91,12.8,1013,1017.2,1019.2,0,6.5,16.1
189,辑蓖器,2020-02-14,13.7,11,16.7,0,5.1,3.1,1.4,12,71,89.9,14,1013,1017.4,1019.2,0,5.6,16.7
189,辑蓖器,2020-02-15,15.6,13.5,18.6,2.2,7.5,3.7,1.7,14.8,40,95.8,16.9,1010.9,1012.2,1017.1,0,9.1,15.9
189,辑蓖器,2020-02-16,7,2.7,14.7,2.2,16,7.6,2.6,3.3,62,77.8,8.4,1008.7,1009.3,1015,0,8.8,9.1
189,辑蓖器,2020-02-17,1.5,-0.2,3.7,5.9,11.8,4.4,2.5,-1.9,59,78.4,5.3,1014.3,1018.8,1020.9,1.6,7.8,1.2
189,辑蓖器,2020-02-18,5.3,0,10,0.5,17.8,6.9,2.1,-1.4,43,62.6,5.5,1020,1022.2,1026.4,0.2,3,7.4
189,辑蓖器,2020-02-19,7.7,3.7,11.1,0,5.2,3.2,1.5,3.3,61,74.8,7.8,1022.5,1027.8,1028.9,0,6.8,10.2
189,辑蓖器,2020-02-20,10.2,5.7,14.2,0,4.5,2.4,1.4,4.3,55,68.1,8.3,1025.7,1028.8,1032.1,0,2.9,13.5
189,辑蓖器,2020-02-21,12.7,8.7,15.7,1.7,7.8,4.3,1.5,8.9,50,79.6,11.8,1023.3,1024.4,1029.6,0,5.4,13.4
189,辑蓖器,2020-02-22,10.9,5.5,14.8,0,10.3,4.2,2.3,3,24,61.5,8,1021,1023.5,1027.3,0,2.3,13.9
189,辑蓖器,2020-02-23,8.2,4,12.4,0,4.8,2.8,1.4,2.2,56,66.5,7.2,1023.1,1027.9,1029.5,0,0.6,11.3
189,辑蓖器,2020-02-24,12.8,5.8,16.1,0,5,2.9,1.1,8.2,51,75.4,11.7,1018.3,1021.5,1024.6,0,6.1,15.6
189,辑蓖器,2020-02-25,16,14.4,16.9,0.2,8.8,4.7,2,15.8,99,99,18,1009.2,1012,1015.3,0,9.5,16.1
189,辑蓖器,2020-02-26,13.3,10.1,16.1,0,7,4.5,1.6,11.8,73,91.9,13.9,1015,1015.2,1021.2,0,7.1,16.1
189,辑蓖器,2020-02-27,11.2,8,14.9,0,7.4,4.2,1.8,6.5,48,74.1,9.7,1019.7,1023.3,1026,0,3.9,15.1
189,辑蓖器,2020-02-28,10,8,11.2,7.3,6.4,3.1,1.8,7.5,66,85.9,10.4,1014.7,1016.6,1021,0,9.8,9.5
189,辑蓖器,2020-02-29,11.8,10.8,12.5,11.7,6.6,3.3,2.3,11.6,99,99,13.7,1009.5,1013.9,1015.7,0,10,11.1
189,辑蓖器,2020-03-01,12.5,11.7,13.8,0,5.9,3.1,1.7,12,88,97.1,14,1011,1015.5,1017.2,0,10,12.7
189,辑蓖器,2020-03-02,10.4,8,12.9,0,7.6,4.8,1.5,4.6,50,69.1,8.7,1015.3,1017.9,1021.7,0,3.5,14.2
189,辑蓖器,2020-03-03,11.8,8.3,13.9,0,5.1,2.5,1.5,7.4,45,74.9,10.4,1016.3,1021.2,1022.6,0,9.5,12.8
189,辑蓖器,2020-03-04,10.1,4.4,14.8,0,10.5,4.5,1.7,2,14,60.6,7.7,1015.3,1018.2,1021.6,0,8,11.7
189,辑蓖器,2020-03-05,7.4,3.1,11.7,0,6.4,3,1.4,-1.3,40,54.9,5.6,1018.3,1022.9,1024.7,0,1.8,11.8
189,辑蓖器,2020-03-06,9.9,6.6,12.2,0,5.5,3.8,1.5,5,60,72,8.7,1015.5,1019.5,1021.8,0,7.1,15
189,辑蓖器,2020-03-07,11.3,10.1,12.6,8.9,3,1.9,0.7,10.4,74,94.4,12.6,1009.7,1013.5,1016,0,8.9,10.2
189,辑蓖器,2020-03-08,12,8,15.7,0,5.8,3.5,1.5,8.8,57,82.4,11.3,1011.3,1016.3,1017.5,0,2.4,15.9
189,辑蓖器,2020-03-09,13,11.4,14.4,30,11.9,5.9,3,12,79,94.1,14.1,1003.8,1003,1010,0,9.8,12.2
189,辑蓖器,2020-03-10,11.4,7.1,15.2,0.6,13.1,6.4,2.3,8.1,46,81.4,11.3,1001.5,1002.3,1007.7,0,7.1,12.2
189,辑蓖器,2020-03-11,9,5.6,14.5,0,9.3,4.7,1.8,-2.5,16,46.3,5.2,1012.3,1013.9,1018.7,0,0.8,12.4
189,辑蓖器,2020-03-12,10,5.2,13.4,0,5.5,3.6,1.6,3.6,51,65.1,7.9,1016.6,1021.5,1022.9,0,4.1,15.9
189,辑蓖器,2020-03-13,12.8,10.3,15,0,4.1,3,0.9,7.4,57,69.7,10.3,1013.4,1017.1,1019.6,0,9.4,15.2
189,辑蓖器,2020-03-14,9.6,6.8,12.6,0,9.6,4,1.8,-3.1,12,43.9,5.1,1010.5,1015.1,1016.8,0,1.9,14.8
189,辑蓖器,2020-03-15,10.9,6.4,15.7,0,11.2,5.3,2.3,0.4,25,50.5,6.4,1008.5,1012.6,1014.8,0,1.8,14.9
189,辑蓖器,2020-03-16,7.6,4.1,10.8,0,10.6,5.4,1.8,-1.1,18,55.3,5.7,1015.9,1013.5,1022.3,0,3.8,13.7
189,辑蓖器,2020-03-17,11.4,6.7,14.8,0,8.5,4.9,2.8,7.9,57,80.1,10.8,1012.9,1017,1019.2,0,3.1,16.4
189,辑蓖器,2020-03-18,13.2,8,17.1,0,6.7,4.2,1.8,11.6,77,90.3,13.9,1009.7,1014.6,1016,0,1.4,18
189,辑蓖器,2020-03-19,13.4,9.1,21.1,0,12.7,6.3,2.4,5.8,9,66.4,10.5,1005.6,1007.2,1011.8,0,2.9,18
189,辑蓖器,2020-03-20,11.3,7.5,14.5,0,7.8,4.5,2,-0.4,29,46.3,6.2,1011,1015.2,1017.3,0,0,17.5
189,辑蓖器,2020-03-21,16.1,10.8,18.5,0,7.7,4.4,2.1,11.9,43,78.4,14.7,1008.8,1012.8,1015,0,3.9,20.6
189,辑蓖器,2020-03-22,17.3,15.3,19.9,0,4.4,2.5,1.1,17.1,98,99,19.5,1006.3,1010.6,1012.4,0,9,23.4
189,辑蓖器,2020-03-23,15.4,11.4,18.8,0,7.9,5.2,1.3,6.9,22,59.8,10.2,1011.6,1015,1017.7,0,2.6,19.9
189,辑蓖器,2020-03-24,13.6,10.9,16.8,0,4.2,2.5,1.4,6.5,39,63.4,9.8,1013.8,1017.7,1020,0,1.4,19.6
189,辑蓖器,2020-03-25,15.5,11.6,19,0.1,5.9,3.3,1.5,11.4,56,77.9,13.7,1014.2,1018.9,1020.4,0,4.5,20
189,辑蓖器,2020-03-26,16.7,15.1,18,80.4,9.9,6,1.5,16,76,96.3,18.2,1008.8,1012.1,1015,0,10,16.6
189,辑蓖器,2020-03-27,15.8,12.7,18.4,5,6.6,3.4,1.3,15.1,78,95.6,17.3,1006.5,1009.4,1012.6,0,9.3,18.2
189,辑蓖器,2020-03-28,10.8,8.9,12.9,7,4.6,2.7,0.8,9.7,76,93.5,12,1011.5,1015.3,1017.8,0,8.5,11.1
189,辑蓖器,2020-03-29,11.5,6.9,14.3,0,7.5,3.4,1.8,7.2,58,76.3,10.2,1014.2,1018.8,1020.5,0,7,12.9
189,辑蓖器,2020-03-30,13.6,11.7,16.5,0,9.6,5,2.6,7.9,47,69.8,10.7,1013,1017.2,1019.3,0,8,16.1
189,辑蓖器,2020-03-31,14.5,12.5,18.7,0.2,8.8,4.3,2,8.5,40,70.4,11.5,1009.8,1013.4,1015.9,0,5,19.3
189,辑蓖器,2020-04-01,14.2,10.6,19.1,3.1,9.8,4,1.5,6.9,30,66,10.2,1008.1,1011.6,1014.3,0,6.3,17.1
189,辑蓖器,2020-04-02,13.4,10.9,17.3,0,6.6,3.4,1.4,5.3,30,59.3,9,1015.5,1017.1,1021.7,0,4.9,18.1
189,辑蓖器,2020-04-03,13.7,10.7,17,0,5.8,3.6,1.5,6.9,49,64.6,9.9,1015.1,1019.8,1021.4,0,4.5,20.6
189,辑蓖器,2020-04-04,14.2,9.1,20.9,0,8.5,2.9,1.5,3.8,11,55.5,8.5,1013.1,1017.1,1019.3,0,2.4,20.6
189,辑蓖器,2020-04-05,11.9,9.1,16.3,0,8.8,4.8,2.2,2.6,24,54.8,7.4,1015.3,1019.2,1021.5,0,1.1,18.1
189,辑蓖器,2020-04-06,12,7.2,15.8,0,5.6,3.5,1.6,3.2,44,55.1,7.8,1014.4,1018.8,1020.7,0,4.9,18
189,辑蓖器,2020-04-07,14.7,9.9,20.1,0,4,2,1.1,6,35,58.3,9.4,1011,1015.6,1017.2,0,2.1,19.9
189,辑蓖器,2020-04-08,14.6,10.8,18.4,0,7.1,3.3,1.2,7.5,42,63.1,10.5,1012.3,1015.9,1018.5,0,0.8,19.6
189,辑蓖器,2020-04-09,14.1,11.3,17.8,0,4.7,3,1.3,7.1,40,63.4,10.1,1015.7,1020.7,1021.9,0,0.4,19.3
189,辑蓖器,2020-04-10,14.3,11.3,18.2,0,5.1,3,1.3,9.3,52,72.8,11.7,1017.6,1022.6,1023.8,0,5.6,19.4
189,辑蓖器,2020-04-11,12.8,9.8,16,14,5.8,3,1.3,11.8,82,94.1,13.9,1012,1014,1018.2,0,9.3,14.8
189,辑蓖器,2020-04-12,11.1,7.8,14.8,8.5,8.5,4.4,1.4,8.4,51,85,11.1,1004.3,1008.9,1010.5,0,9.6,11.6
189,辑蓖器,2020-04-13,11.6,8.8,15.6,0,10.2,3.7,1.7,-0.1,25,45.5,6.2,1006.9,1009.4,1013.1,0,4,14.5
189,辑蓖器,2020-04-14,13.8,8.1,18.4,0,5.8,3.7,1.5,2.4,34,46.3,7.5,1011.6,1016.2,1017.8,0,4.6,20.6
189,辑蓖器,2020-04-15,13.7,11.4,16.9,0,6.7,3.8,1.4,5.2,27,58.5,9.2,1009.2,1014.1,1015.4,0,6.6,18.1
189,辑蓖器,2020-04-16,14.8,10.1,18.4,0,4.9,2.5,1.5,10.1,47,75,12.6,1011.6,1015.8,1017.8,0,3.8,20.9
189,辑蓖器,2020-04-17,15.5,13.6,17.6,32.6,11.9,6.8,1.9,13.6,45,90.4,16,1007.6,1010.3,1013.7,0,8.3,14.2
189,辑蓖器,2020-04-18,14.7,11.4,17.4,0,5.3,2.3,1.3,10.7,47,78.5,13.1,1010.5,1013.6,1016.7,0,2.5,19.9
189,辑蓖器,2020-04-19,13.6,12,15.1,23.6,6.7,4.2,2.2,13.3,87,98.5,15.3,1004.9,1002.9,1011.1,0,9.9,13.2
189,辑蓖器,2020-04-20,15,11.4,18.7,0,9.7,4.9,1.6,12.5,68,86,14.5,1006.9,1006.7,1013,0,4.8,20.1
189,辑蓖器,2020-04-21,14.1,9.1,18.9,0,11.9,5.2,2.2,-1.8,10,38.1,5.8,1011,1014.1,1017.2,0,8.3,18.3
189,辑蓖器,2020-04-22,10.5,7.9,14.9,0,11.8,5.2,2.6,0.9,31,52.6,6.5,1013.5,1017.7,1019.8,0,3.3,16.1
189,辑蓖器,2020-04-23,10.8,7.1,15.7,0,10.9,4.7,2.3,0.7,20,51.6,6.5,1012.8,1017,1019.1,0,2.3,14.3
189,辑蓖器,2020-04-24,12.3,8.2,16.8,0,10,5.6,2.4,3.2,23,56.5,7.8,1012.6,1017.6,1018.8,0,0,17.2
189,辑蓖器,2020-04-25,15,10.4,19.2,0,11.2,5.5,2.3,11.8,56,81.6,14,1010.1,1014.3,1016.3,0,0.9,20.2
189,辑蓖器,2020-04-26,15.1,12.6,18.2,0,7.4,3.8,1.5,8.8,45,68,11.4,1011.8,1015.1,1018,0,4.5,21.2
189,辑蓖器,2020-04-27,15.3,11.8,19.4,0,9.1,5.1,1.9,4.3,24,49.8,8.5,1014.6,1019.1,1020.8,0,3.5,22.7
189,辑蓖器,2020-04-28,15,10.7,19.2,0,7.6,4.2,1.7,1.2,21,40.1,6.9,1016,1020.4,1022.2,0,0,20
189,辑蓖器,2020-04-29,15.4,10.3,18.9,0,5.8,3.5,1.4,3.8,25,47.4,8.4,1014.9,1019.9,1021.1,0,0,21.3
189,辑蓖器,2020-04-30,18.3,14.1,21,0,8.5,3.5,1.6,15.7,65,85.6,18.1,1012.4,1016.9,1018.5,0,7,20.8
189,辑蓖器,2020-05-01,20,18.5,22.4,0,7.3,3.7,1.9,19.1,84,95.1,22.1,1010.4,1014.8,1016.4,0,7.5,24.8
189,辑蓖器,2020-05-02,19.3,17.8,21.4,36.6,5.1,2,0.8,19.1,98,99,22.1,1006.3,1008.9,1012.3,0,9.6,22.4
189,辑蓖器,2020-05-03,17.8,16.2,20.2,4.9,7.7,4.3,1.5,17.6,99,99,20.2,999.3,1003.1,1005.3,0,9.8,19.8
189,辑蓖器,2020-05-04,18.1,15.6,21.4,0,4.1,2.4,0.9,17.9,95,99,20.6,1002.9,1005.8,1008.9,0,4.6,24.3
189,辑蓖器,2020-05-05,18.5,17.1,20.5,0,6.6,3.8,1.4,18.3,97,98.9,21.1,1004.7,1009.7,1010.8,0,7.6,22.1
189,辑蓖器,2020-05-06,20.5,17,25.3,0,11.9,6.3,3.1,14.7,49,72.6,17.1,1005.4,1008.6,1011.5,0,1.5,24.9
189,辑蓖器,2020-05-07,18.8,15.4,22.8,0,11.5,6.6,4.6,9.5,33,57,12.1,1010,1014.1,1016.1,0,1.4,23.4
189,辑蓖器,2020-05-08,19.4,15.4,23.1,1.4,6.4,3.4,1.6,18.4,82,94.8,21.3,1008.5,1012.2,1014.6,0,8.3,22.2
189,辑蓖器,2020-05-09,17.9,14.6,20,108.4,9.2,4.9,1.9,17.7,99,99,20.3,1001.4,1005.7,1007.4,0,8.3,19.7
189,辑蓖器,2020-05-10,16.4,14.1,18.7,0,8.1,3.4,1.1,16.2,99,99,18.4,1003.5,1007.6,1009.6,0,6.6,19.5
189,辑蓖器,2020-05-11,17.8,14.2,23.5,0,5.2,2.9,1.3,15.8,52,89.8,18.1,1004.3,1008.5,1010.4,0,1,24.6
189,辑蓖器,2020-05-12,18.1,14.8,21.6,0,11.1,5.7,2.8,12.3,33,71,14.5,1002.9,1007.1,1008.9,0,2.8,24
189,辑蓖器,2020-05-13,17.8,13.2,22.8,0,7.2,3.8,1.5,8.6,36,56.4,11.4,1011.3,1012.3,1017.4,0,0.1,24.5
189,辑蓖器,2020-05-14,19.6,14.2,23,0,4.4,2,0.9,12.1,23,66.4,15.2,1010.8,1014.1,1016.9,0,7.5,23.4
189,辑蓖器,2020-05-15,19.4,18,20.9,59.8,8,3.8,1.4,19.2,99,99,22.3,1002.9,1006.9,1008.9,0,10,20.3
189,辑蓖器,2020-05-16,18.3,17,21.9,4.2,5.3,3.2,0.9,18.1,99,99,20.8,1001,1004.5,1007,0,9.6,20.5
189,辑蓖器,2020-05-17,17.8,14.9,20.7,0,4.1,2.6,1,17.6,83,99,20.3,1000.1,1004.8,1006.1,0,8,22
189,辑蓖器,2020-05-18,19.4,17.2,21.5,10.2,7.4,2.9,1,17.9,49,92.8,21,994.5,997.9,1000.4,0,8.8,20
189,辑蓖器,2020-05-19,16.4,12.8,20.6,0,14.1,6.6,2.8,13.3,48,83.4,15.4,997.5,1001,1003.5,0,1,20.7
189,辑蓖器,2020-05-20,16.3,12,20.7,0,5.1,2.9,1.2,14.6,63,90.8,16.8,1005.1,1007.8,1011.2,0,3.3,22
189,辑蓖器,2020-05-21,17.2,13.8,20.7,0,5.7,3.1,1.6,16.5,86,95.8,18.8,1008.7,1013.2,1014.8,0,6.3,20.8
189,辑蓖器,2020-05-22,18.5,15.7,21.6,0,8.9,4.1,2.6,17.5,85,94.5,20.1,1006.7,1011.3,1012.8,0,5.1,22.4
189,辑蓖器,2020-05-23,19.2,16.3,22,0,5.7,2.5,1.3,18.7,89,97.1,21.6,1005.9,1010.4,1011.9,0,3.5,23
189,辑蓖器,2020-05-24,21.7,17.8,24.8,0,6,3.6,1.5,20.6,78,93.8,24.3,1005.4,1010.5,1011.3,0,3.6,27.4
189,辑蓖器,2020-05-25,18.5,17.9,21.2,0.4,2.9,1.4,0.6,18.3,99,99,21,1005.9,1011,1012,0,9.6,20.7
189,辑蓖器,2020-05-26,18.1,16.2,20.9,0.8,5.3,2.8,0.9,17.6,81,97.6,20.2,1004.3,1009.1,1010.3,0,7.3,20.1
189,辑蓖器,2020-05-27,18.9,16,22.4,0,5.9,3.6,1.4,17.1,74,89.8,19.6,1003.6,1008.6,1009.6,0,6.1,25.8
189,辑蓖器,2020-05-28,20,14.9,26.9,0,9.6,5.4,1.7,15.8,42,78,18,1004.5,1009.1,1010.5,0,5.5,23.7
189,辑蓖器,2020-05-29,19.8,16.7,22.3,0,4.5,2.8,1.1,16.9,61,84,19.3,1008.9,1012.2,1014.9,0,5.5,25.8
189,辑蓖器,2020-05-30,19.8,18.4,22.8,0.8,5.7,2.9,1.5,19,61,95.8,22,1010.1,1014.1,1016.2,0,9.9,21
189,辑蓖器,2020-05-31,19,17.3,20.5,16.5,7.2,4,2.2,18.8,99,99,21.7,1005.4,1009.5,1011.4,0,10,19
189,辑蓖器,2020-06-01,20.1,18,25.2,0,5.4,3.2,1,19.9,86,98.8,23.3,1005.1,1009.2,1011.1,0,5.5,25.3
189,辑蓖器,2020-06-02,19.1,14.6,22.3,0,5.9,4.1,1.8,18,80,94,21,1003,1007.3,1009.1,0,4.6,26.7
189,辑蓖器,2020-06-03,21.1,20,24.1,8.6,6.5,3.5,1.3,20.9,97,98.8,24.7,999.4,1004.4,1005.4,0,9.9,23.6
189,辑蓖器,2020-06-04,21.9,18.8,24.1,0,3.4,2.2,0.9,21.3,89,96.8,25.4,999.9,1004.4,1005.8,0,7.4,28.5
189,辑蓖器,2020-06-05,21.3,18.4,23.8,0,3.8,2.3,0.9,20.9,87,98.4,24.9,1001.8,1006.5,1007.8,0,8.8,25.4
189,辑蓖器,2020-06-06,22.1,19.2,27.3,0,7.2,3.1,1.2,21.7,77,98,26.2,1002.5,1006.5,1008.4,0,7.1,27.8
189,辑蓖器,2020-06-07,22.4,19.1,25.8,0,5,3,1.3,18.8,38,82,22.1,1005.9,1010.8,1011.8,0,1.1,29.2
189,辑蓖器,2020-06-08,24.8,21.7,28.1,0,6.5,3.3,1.9,18.5,35,71,22.5,1008.3,1012.8,1014.2,0,1.5,31
189,辑蓖器,2020-06-09,24.9,23.5,28.1,0,8.6,3.7,2.3,24,78,94.9,29.8,1008.3,1013.1,1014.2,0,7.8,25.8
189,辑蓖器,2020-06-10,23.2,21.8,25.4,35.3,6.1,3.2,1.4,23,90,99,28.1,1003.5,1005.8,1009.4,0,8.4,24.4
189,辑蓖器,2020-06-11,22.4,21,25.5,3,8.1,4.8,1.8,21.3,81,94.3,25.4,998.2,1002.9,1004.1,0,7.6,25.1
189,辑蓖器,2020-06-12,22.1,20,23.8,8.5,4.7,3.3,1,21.4,82,96.1,25.6,999.8,1004.4,1005.7,0,8.9,24.4
189,辑蓖器,2020-06-13,23.4,21.9,24.4,73.5,7.6,3.7,1.9,23,91,98,28.2,1000.6,1004.2,1006.5,0,10,25.2
189,辑蓖器,2020-06-14,23.3,21.6,24.7,24.4,7.8,4.4,2.1,22.3,80,94.6,27,1001.2,1005.5,1007.1,0,10,24.7
189,辑蓖器,2020-06-15,21.4,19.8,24.4,0,3.5,2.4,0.9,20.1,77,92.6,23.5,1002.4,1006.8,1008.4,0,8.6,27.1
189,辑蓖器,2020-06-16,23,18.8,27.3,0,3.2,1.9,0.8,16.5,38,67.9,18.9,1000.6,1005.5,1006.5,0,7.5,29.9
189,辑蓖器,2020-06-17,20.9,18.7,23.3,13.2,5.8,3.7,1.2,17.8,60,83,20.4,1000.1,1004.8,1006.1,0,9.9,22.2
189,辑蓖器,2020-06-18,20,18.4,21.2,40.1,7.7,3.8,1.8,19.8,95,99,23.1,994.6,998.5,1000.6,0,10,20
189,辑蓖器,2020-06-19,21,19.6,24.2,0.4,6.9,4.5,1.5,19.6,70,91.9,22.8,1000.3,999.7,1006.3,0,8.4,23
189,辑蓖器,2020-06-20,22.4,19.1,25.6,0,8,3.7,1.6,18.9,71,81,21.8,1004.1,1008.8,1010.1,0,6.6,28.2
189,辑蓖器,2020-06-21,22.1,20.7,25.6,0,9.4,4.5,2.4,18.9,70,82.6,21.8,1001.3,1005.8,1007.3,0,4.6,24
189,辑蓖器,2020-06-22,23.2,20.3,25.8,0,5.9,2.9,1.4,19.9,72,82,23.3,1002.8,1007,1008.8,0,1.4,28.7
